productID;ItemCode;Item;CatID;CatCode;Description;longdescription;PictureThumb;PictureLarge;StatusCode;WarrantyCode;taxable;Weight;Brand;datasheet;sortby;shippingc;picturefeature;showmp;sssort_it
555;NPU5884;Conn NETCHE Solid+Std;60;55;"Connector RJ45/UTP Solid/Stranded Wire
(100 PCs)";;pimages/npu5884thum.jpg;pimages/npu5884big.jpg;S008;W001;No;0.5;NetChe;;99;Yes;;No;4
556;NTW2;Tester UTP/BNC/USB/RJ11 NC;60;49;Cable Tester with Remote for RJ45/11+BNC+USB;;pimages/ntw2thum.jpg;pimages/NTW2big.jpg;S008;W001;No;0;NetChe;;99;Yes;;No;2
557;NC568R;Tool RJ45/11 Rtachet NC;60;89;Crimping Tool RJ45, 6&8Pin Ratchet Type, Red Color;;pimages/nc568rthum.jpg;pimages/NC568Rbig.jpg;S001;W001;No;0;NetChe;;99;Yes;;No;15
558;GT2008R;Tool RJ45/11 Rtachet Red Color BL;60;89;Crimping Tool RJ45, 4,6&8Pin Ratchet Type, Orange Color;;pimages/bt2000rthum.jpg;pimages/bt2000rbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;19
559;GT2000R;Tool RJ45/11 Heavey duty BL;60;89;Crimping Tool RJ45, 6&8Pin Black Color;;pimages/bt2008rthum.jpg;pimages/bt2008rbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;20
560;BSF61335U5;5Port Giga Switch F3;59;125;5Port STP Switch, 10/100/Giga, Buffer=768Kb, DT, Cascade, Ext. PA, F3 Chipset, Metal Case;"<h3>Features and Benefits</h3>
ï   5*STP ports for 10/100/1000 Mbps connectively.<br>
ï   Auto-negotiation supported on all ports.<br>
ï   Automatic MDI/MDI-X operation.<br>
ï   IEEE 802.3ab, 802.3u and 802.3 compliance ensures<br>
   ††compatibility with standards-based hubs, switches and cards.<br>
ï   Store-and-forward switching ensures error-free transmission.<br>
ï   Half- and full-duplex flow control prevents packets from being
  dropped under ††heavy loading.<br>
ï   Plug-and-playónothing to configure.<br>
ï   Supports 8K Mac address learning table.<br>
ï   Supports 768 Kbits buffer memory.<br>
ï   Desktop or rack installation<br>
";pimages/BSF61335U5_t.jpg;pimages/BSF61335U5_b.jpg;S001;W008;No;2;BayLan;pimages/BSF61335U5.pdf;99;Yes;;No;0
561;BSV61353U16;16Port Giga Switch Vitesse;59;125;16Port STP Smart Switch, 10/100Giga, Buffer=400Kb, DR, Cascade, Int.PS, Vitesse Chipset, Metal Case;;pimages/bsv61353u16thum.jpg;pimages/bsv61353u16.jpg;S001;W008;No;3;BayLan;pimages/BSV61353U16.pdf;99;Yes;;No;21
562;BSV61353U24;24Port Giga Switch Vitesse;59;125;24Port STP Switch, 10/100/Giga, Buffer=400Kb, DR, Cascade, Int.PS, Vitesse Chipset, Metal Case;;pimages/bsv61353u24thum.jpg;pimages/bsv61353u24.jpg;S001;W008;No;3;BayLan;pimages/BSV61353U24.pdf;99;Yes;;No;31
563;FAN;Rack Fan;60;105;"Fan for Rack (12VAC 5"")";;pimages/fanthum.jpg;pimages/FANbig.jpg;S001;W001;No;0.5;Generic;;99;Yes;;No;25
564;53000B;Cable RS232 For Omnidirectional;69;131;Cable RS232 1.8Meter for Onmidirectional Scanner (without Adaptor);;pimages/5400bthum.jpg;pimages/5400Bbig.jpg;S001;W001;No;0;Metrologic;;99;Yes;;No;16
565;55165A;Cable USB for MK5145;69;131;Cable USB 1.5Meter for MK5145;;pimages/55165athum.jpg;pimages/55165Abig.jpg;S001;W001;No;0;Metrologic;;99;Yes;;No;4
566;MX009;USB Converter;69;131;USB Converter for Voyager & Handsfree Scanners;;pimages/mx009thum.jpg;pimages/mx009big.jpg;S001;W001;No;0;Metrologic;;99;Yes;;No;17
567;VFD-202;VFD-202;69;133;VFD Customer Display, 2x20, White LED, RS232 Interface;;pimages/dsp805thum.jpg;pimages/DSP805Big.jpg;S001;W001;No;0;BayLan;pimages/DSP-805.pdf;99;Yes;;No;3
568;BSA31353U24;24P Switch ADM DR;59;28;24Port STP Switch, 10/100Mbps, DR, Cascade, Int.PS, ADMtek Chipset, Metal Case;;pimages/BSR31353U24thum.jpg;pimages/BSR31353U24-BIG.jpg;S008;W008;No;0;BayLan;;99;Yes;;No;26
569;MK6720-KB;MK6720;69;136;Barcode Laser Scanner, 203mm Read Distance, KB Interface;;pimages/ms6720thum.jpg;pimages/MS6720big.jpg;S001;W005;No;0;Metrologic;pimages/MK6720.PDF;99;Yes;;No;0
570;Scanpal2-B kit;scanpal without kit;69;132;Barcode Hand-Held Laser Terminal without KIT,RS232 Interface;;pimages/scanpal2thum.jpg;pimages/scanpal2big.jpg;S005;W005;No;0;Metrologic;pimages/SP2.PDF;99;Yes;;No;2
571;Scanpal2L-E kit;scanpal 2 w/kit;69;132;Barcode Hnad-Held Laser Terminal with KIT, RS232 Interface;;pimages/scanpal2kitthum.jpg;pimages/scanpal2kitbig.jpg;S005;W005;No;0;Metrologic;pimages/SP2.PDF;99;Yes;;No;1
572;BSR31325U8;8 PORT PA RTL METAL;59;28;8Port STP Switch, 10/100Mbps, WM, Cascade, Ext. PA,Realtek Chipset , Metal  Case;"<h3>Features and Benefits</h3>
ï   Complies with the IEEE802.3 10Base-T Ethernet, IEEE802.3u<br>
  ††100Base-TX.<br>
ï   8 ports 10/100Mbps TX Auto-Negotiation Ethernet Switch.<br>
ï   Full/Half-Duplex capability on every TX port.<br>
ï   Supports TP interface Auto MDIX function for auto TX/RX swap. <br>
ï   Automatic Source MAC Address Learning and Aging.<br>
ï   Supports Store & Forward architecture & performs forwarding 
  &<br>††filtering.<br>
ï   Broadcast Storming Filter function.<br>
ï   IEEE802.3x flow control for Full-duplex.<br>
ï   Back Pressure function for Half-duplex operation.<br>
ï   Runt and CRC Filtering eliminates erroneous packets to 
  optimize<br>††the network bandwidth.<br>
ï   Support to handle up to 1522bytes packet.<br>
ï   LED indicators for simple diagnostics and management.<br>
ï   Plug and Play.<br>


";pimages/bsr31325u8thum.jpg;pimages/bsr31325u8big.jpg;S008;W008;No;0;BayLan;pimages/BSR31325U8.pdf;99;Yes;;No;4
573;MPC21;2 port KVM;63;80;Auto  Multi PC Controller PS2, Emulation, 2PCs/1User With 1.8Mtr Cables  PC Selectable;;pimages/MPC21_t.jpg;pimages/mpc_21.jpg;S001;W005;No;0;BayLan;pimages/mpc21.pdf;99;Yes;;No;13
574;MPC41;4Port KVM;63;80;Auto Multi PC Controller PS2, Emulation, 4PCs /1User With 1.8Mtr Cables PC Selectable;;pimages/MPC41_t.jpg;pimages/MPC_41.jpg;S001;W005;No;0;BayLan;pimages/mpc41.pdf;99;Yes;;No;21
575;MPC2102;2Port KVM;63;80;Auto Multi PC Controller USB 2PCs/1User built-in-Cables;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<h2><u><font face=""Verdana"">Features</font></u></h2>
<ul>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">Provides an easy access to 2 Computers from one
    Keyboard,†† Video,†</span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;font-family:Verdana;
color:black"">Mouse and Speaker. <o:p>
    </o:p>
    </span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">Supports hot-plug capability - Add or Remove
    the connected PCs <o:p>
    </o:p>
    </span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;font-family:Verdana;
color:black"">without turning off the KVM switch or the PC.<o:p>
    </o:p>
    </span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">No Software Required - easy PC selection via
    push buttons and Hot Keys</span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">Auto Scan Mode- automatically and sequentially
    selects monitors.</span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">Easy installation</span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">Pocket type molding with built-in cables<o:p>
    </o:p>
    </span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">Supports hot key switching and hot plugging<o:p>
    </o:p>
    </span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;
font-family:Verdana;color:black"">LED indicates working status<o:p>
    </o:p>
    </span></h2>
  </li>
  <li>
    <h2 style=""line-height: 100%; word-spacing: -1; text-indent: -1; margin: -1""><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt;font-family:Verdana;
mso-fareast-font-family:PMingLiU;mso-bidi-font-family:""Times New Roman"";
color:black;mso-ansi-language:EN-US;mso-fareast-language:ZH-TW;mso-bidi-language:
AR-SA"">Windows 98, Win ME, Win 2000, Win XP, Mac OS Compatible</span></h2>
  </li>
</ul>

</body>

</html>
";pimages/MPC2102-t.gif;pimages/MPC2102_b.gif;S001;W005;No;0;BayLan;pimages/MPC2102.pdf;99;Yes;;No;11
576;TR530F;TR530f;62;58;Barcode Time Recorder Interface with VFD Display;;pimages/tr530fthum.jpg;pimages/TR530Fbig.jpg;S001;W005;No;0;Promag;pimages/tr530x.pdf;99;Yes;pimages/;No;0
577;TR530R;TR530R;62;58;RFID Time Recorder, Ethernet Interface with VFD Display;;pimages/tr530rthum.jpg;pimages/tr530rbig.jpg;S001;W005;No;0;Promag;pimages/tr530x.pdf;99;Yes;;No;2
578;TR4030FD;TR4030;62;58;Barcode Time Recorder, Ethernet Interface Built-in Floppy Drive;;pimages/tr4030FDthum.jpg;pimages/TR4030FDbig.jpg;S001;W005;No;0;Promag;pimages/tr4030x.pdf;99;Yes;;No;0
579;TR515ER;TR515ER;62;59;RFID Express Time Recorder,Ethernet Interface,infra Red;;pimages/tr515erthum.jpg;pimages/TR515ERbig.jpg;S001;W005;No;0;Promag;pimages/tr515er.pdf;99;Yes;;No;13
580;TR515SR;TR515SR;62;59;RFID Express Time Recorder Interface with Serial Time;;pimages/tr515srthum.jpg;pimages/TR515srbig.jpg;S001;W005;No;0;Promag;pimages/TR515SR.PDF;99;Yes;;No;22
581;TR515SF;TR515SF;62;59;Barcode Express Time Recorder Serial Interface,Infra Red;;pimages/tr515sfthum.jpg;pimages/tr515sfbig.jpg;S001;W005;No;0;Promag;pimages/TR515S.PDF;99;Yes;;No;21
582;DS100B;DS100B;62;61;Converter UTP to RS485 Without Server Kit;;pimages/ds100r-kitthum.jpg;pimages/sd100rbig.jpg;S001;W004;No;0;Promag;;99;Yes;;No;0
583;RWSD15U;RDD15U;60;48;15U Rack 20 Gauge Double Section WM with Tray 30x24x20;;pimages/rddxuthum.jpg;pimages/rdd15ubig.jpg;S001;W001;No;0;Generic;pimages/;99;Yes;pimages/;No;31
584;BFA6622QS0AA;Coupler LC MM;60;149;Coupler LC Multimode;;pimages/FA6622QS0AA_th.jpg;pimages/FA6622QS0AA_b.gif;S001;W001;No;0;BayLan;;99;Yes;;No;21
585;BFA6611QS0A5;Coupler LC SM;60;149;Coupler LC Singlemode;;pimages/FA6611QS0A5_th.jpg;pimages/FA6611QS0A5_b.gif;S001;W001;No;0;BayLan;;99;Yes;;No;22
586;BFA1122QS0A0;Coupler MTRJ MM;60;149;Coupler MTRJ Multimode;;pimages/bfa1122qsoao_th.jpg;pimages/bfa1122qsoao_b.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;31
587;BFA1111QS0A0;Coupler MTRJ SM;60;149;Coupler MTRJ Singlemode;;pimages/bfa1111qsoao_th.jpg;pimages/bfa1111qsoao_b.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;32
588;BFC10231S420;Connector MTRJ MM;60;53;Connector MTRJ Multimode;;pimages/FC10231S420-thum.jpg;pimages/FC10231S420_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;31
589;BFC10111S420;Connector MTRJ SM;60;53;Connector MTRJ Singlemode;;pimages/FC10111S420_th.gif;pimages/FC10111S420_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;32
590;BK102;KVM 2P Auto w/cbls;63;80;Auto Multi PC Controller PS2, Emulation, 2PCs/1User With 1.8Mtr Cables;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<h2><u><font face=""Verdana"">Feature</font></u></h2>
<ul>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><font face=""Verdana""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt"">A
    Single console access 2 computers<o:p>
    </o:p>
    </span></font></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">Button
    (push and press) and Hot-key operation<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">PC
    Port supports both PS/2 and serial mouse (adapter)---PS2 model only,<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><font face=""Verdana""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt"">Not
    for HDB15 interface<o:p>
    </o:p>
    </span></font></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">PC
    port supports standard PS2 interface <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><font face=""Verdana""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt"">Keyboard
    states automatically saved and restored</span></font></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">Buzzer
    sound On/Off selectable <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">LED
    status display for easy monitoring</font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><font face=""Verdana""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt"">Hot-key:
    Scroll Lock/Caps Lock selectable <o:p>
    </o:p>
    </span></font></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><font face=""Verdana""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt"">Auto
    scan function available <o:p>
    </o:p>
    </span></font></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">PnP
    configuration without any software or interface card <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt""><font face=""Verdana"">Keyboard
    and mouse hot plugged any time <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3 style=""line-height: 100%; word-spacing: 0; margin-top: 0; margin-bottom: 0""><font face=""Verdana""><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt"">High
    VGA resolution 1920 x 1440, DDC 1/2B</span><span style=""font-size:11.0pt;mso-bidi-font-size:10.0pt"">
    <o:p>
    </o:p>
    </span></font></h3>
  </li>
</ul>

</body>

</html>
";pimages/Bk102_t.jpg;pimages/BK102_b.jpg;S001;W005;No;0;BayLan;pimages/BK-102.pdf;99;Yes;;No;14
591;BK104;Kvm 4Port Auto w/cabls;63;80;Auto Multi PC Controller PS2, Emulation, 4PCs/1User With 1.8Mtr Cables;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<h3><u><font face=""Verdana""><b>Features and Benefits<o:p>
 </b></font></u><b><u><span style=""font-family:Verdana"">†</span><font size=""3"" face=""Verdana""><o:p>
</o:p>
</font></u></b></h3>
<ul>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Provide
    best resolution: with a screwdriver to adjust the image on the right side
    where there's a cavity shown Focus for each receiver set.<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Easily
    Plug & play operation - no tools required, & just plug in the
    cables.<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">VGA,
    SVGA, & Multi-sync monitor support <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Suitable
    for standard PS/2 computer, or USB computer via USB adapter (PS121).<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Dual
    console operation - control your system from either the local or remote
    console. <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Combined
    with 2-output video splitter. <o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Connect
    the transmitter and remote site via category 5 Ethernet cable, up to
    180/330m.<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">VGA
    resolution - 1000 ft (50MHz), 500 ft (125MHz).<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Supports
    monitor DDC function. (DDC: Display Data Channel)††<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Receiver's
    console can manage receiver's computer or transmitter's.<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Each
    PC port can cascade other KVM switches.<o:p>
    </o:p>
    </font></span></h3>
  </li>
  <li>
    <h3><span style=""mso-bidi-font-size: 10.0pt""><font size=""3"" face=""Verdana"">Hot
    Key function available.<o:p>
    </o:p>
    </font></span></h3>
  </li>
</ul>
<h3>†</h3>

</body>

</html>
";pimages/BK104_t.jpg;pimages/BK104_b.jpg;S001;W005;No;0;BayLan;pimages/BK-104.pdf;99;Yes;;No;22
592;MK5145-71C41 RS;Laser Scanner;69;131;Barcode Hand-Held Laser Scanner, 140mm Read Distance, Eclipse RS232 Interface;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>New Page 1</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3><span style=""font-family: Tahoma"">    FEATURES</span></h3>
<ul>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Automatic trigger with 
  CodeGate</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Decodes all standard 1D, 
  RSS-14, RSS Limited, and<br> RSS expanded bar codes</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Custom edit bar code data</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">OPOS and JPOS system 
  compatible</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Easy programming using 
  WindowsÆ software or bar codes</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">User-replaceable, single 
  cable interface to host</span></li>
</ul>

</body>

</html>";pimages/mk5145thum.jpg;pimages/MS5145big.jpg;S001;W005;No;0;Metrologic;pimages/MK5145.PDF;99;Yes;pimages/;No;2
593;MK5145-71A38 USB;Laser Scanner;69;131;Barcode Hand-Held Laser Scanner, 140mm Read Distance, Eclipse USB Interface;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>New Page 1</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3><span style=""font-family: Tahoma"">    FEATURES</span></h3>
<ul>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Automatic trigger with 
  CodeGate</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Decodes all standard 1D, 
  RSS-14, RSS Limited, and<br> RSS expanded bar codes</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Custom edit bar code data</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">OPOS and JPOS system 
  compatible</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Easy programming using 
  WindowsÆ software or bar codes</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">User-replaceable, single 
  cable interface to host</span></li>
</ul>

</body>

</html>";pimages/mk5145thum.jpg;pimages/MS5145big.jpg;S001;W005;No;0;Metrologic;pimages/MK5145.PDF;99;Yes;pimages/;No;3
594;MK9540-77C41 RS;HH Laser Scanner MT;69;131;Barcode Hand-Held Laser Scanner, Built-in Decoder, Voyager RS232 Interface, with Stand;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3><span style=""font-family: Arial"">FEATURES</span></h3>
<ul>
  <li><span style=""font-family: Tahoma"">Automatic trigger operation</span></li>
  <li><span style=""font-family: Tahoma"">Decodes all standard 1D, RSS-14, RSS 
  Limited, and RSS<br> expanded bar codes</span></li>
  <li><span style=""font-family: Tahoma"">Firmware updates via Flash ROM</span></li>
  <li><span style=""font-family: Tahoma"">Custom edit the bar code data</span></li>
  <li><span style=""font-family: Tahoma"">User-replaceable, single cable interface 
  to host</span></li>
  <li><span style=""font-family: Tahoma"">Easy programming using WindowsÆ 
  software or bar codes</span></li>
  <li><span style=""font-family: Tahoma"">New trigger mode</span><font face=""Tahoma""> </font><span style=""font-size:10.0pt;font-family:Arial"">
  </span><span style=""font-size:8.5pt;font-family:Arial"">[<a href=""http://www.metrologic.com/corporate/products/pos/MS9520_m.htm##"" style=""color: blue; text-decoration: underline; text-underline: single""><span style=""font-size: 1.0pt; color: #0051BD; border: 1.0pt none windowtext; padding: 0in"">more 
  info</span></a>]</span><strong><font face=""Tahoma""><br>Model</font><font face=""Tahoma""> 
  MS9540 Only</font></strong></li>
  <li><span style=""font-family: Tahoma"">CodeGate data transmission technology</span></li>
</ul>
<p> </p>

</body>

</html>";pimages/mk9540thum.gif;pimages/ms9540big.jpg;S001;W005;No;0;Metrologic;pimages/MK9540.PDF;99;Yes;pimages/;No;12
